# COCA master lexicon (ngrams.info coca_lexicon.txt, format #3), compacted.
# word<TAB>lemma<TAB>pos — pos: n noun · v verb · b be/aux · j adj · r adverb · i prep.
# First (highest-frequency) reading per surface form; top ~20k alphabetic forms.
eden	eden	n
negotiators	negotiator	n
accelerate	accelerate	v
brake	brake	n
yogurt	yogurt	n
cosmetic	cosmetic	j
accompanying	accompanying	j
lobbyist	lobbyist	n
shareholder	shareholder	n
newport	newport	n
disparity	disparity	n
heartbeat	heartbeat	n
depressing	depressing	j
militant	militant	j
valued	value	v
relieved	relieve	v
preserving	preserve	v
brussels	brussels	n
dazzling	dazzling	j
rainfall	rainfall	n
sweetness	sweetness	n
surplus	surplus	n
spins	spin	v
derives	derive	v
bonuses	bonus	n
offset	offset	v
curly	curly	j
forecast	forecast	n
menus	menu	n
sibling	sibling	n
integrating	integrate	v
landowners	landowner	n
bolts	bolt	n
mythology	mythology	n
allegation	allegation	n
rex	rex	n
stabilize	stabilize	v
differential	differential	j
outgoing	outgoing	j
sensibility	sensibility	n
contemporaries	contemporary	n
powerless	powerless	j
stern	stern	n
scant	scant	j
aviv	aviv	n
zimbabwe	zimbabwe	n
declining	declining	j
bats	bat	n
assemble	assemble	v
lava	lava	n
apiece	apiece	r
hypocrisy	hypocrisy	n
limestone	limestone	n
hale	hale	n
davies	davies	n
ghana	ghana	n
chuckled	chuckle	v
respondent	respondent	n
jonah	jonah	n
circuits	circuit	n
turtles	turtle	n
expansive	expansive	j
quake	quake	n
showers	shower	n
subsidy	subsidy	n
johnnie	johnnie	n
exposures	exposure	n
dice	dice	n
plagued	plague	v
disclosed	disclose	v
miraculous	miraculous	j
damon	damon	n
revised	revised	j
herds	herd	n
wrinkles	wrinkle	n
elegance	elegance	n
kissinger	kissinger	n
postseason	postseason	n
captures	capture	v
apparel	apparel	n
offender	offender	n
hurdles	hurdle	n
reps	rep	n
obama	obama	n
unsafe	unsafe	j
sachs	sachs	n
marian	marian	n
dysfunction	dysfunction	n
seoul	seoul	n
canon	canon	n
detainees	detainee	n
spices	spice	n
averages	average	n
bernstein	bernstein	n
gephardt	gephardt	n
tidal	tidal	j
chavez	chavez	n
listing	listing	n
settles	settle	v
fragrance	fragrance	n
carts	cart	n
platforms	platform	n
twisted	twisted	j
regret	regret	n
admired	admire	v
pudding	pudding	n
graffiti	graffiti	n
alienation	alienation	n
retained	retain	v
conservatism	conservatism	n
ngc	ngc	n
faction	faction	n
commonwealth	commonwealth	n
tribunal	tribunal	n
puzzled	puzzled	j
pearls	pearl	n
burt	burt	n
sec	sec	n
clyde	clyde	n
processors	processor	n
chops	chop	n
lavish	lavish	j
pioneers	pioneer	n
caring	care	v
fluids	fluid	n
sulfur	sulfur	n
compiled	compile	v
organizer	organizer	n
amenities	amenities	n
disturbed	disturb	v
molecule	molecule	n
greasy	greasy	j
otto	otto	n
unnoticed	unnoticed	j
licenses	license	n
devastated	devastate	v
mixer	mixer	n
bloc	bloc	n
rusty	rusty	j
addict	addict	n
ranchers	rancher	n
nietzsche	nietzsche	n
sermon	sermon	n
conan	conan	n
murky	murky	j
bookstore	bookstore	n
competitions	competition	n
rosemary	rosemary	n
retains	retain	v
thatcher	thatcher	n
diner	diner	n
motto	motto	n
enhancement	enhancement	n
influencing	influence	v
specimen	specimen	n
void	void	n
attentive	attentive	j
inclination	inclination	n
jagged	jagged	j
willingly	willingly	r
geese	goose	n
recycling	recycling	n
distortion	distortion	n
tosses	toss	v
bruises	bruise	n
auditors	auditor	n
bump	bump	n
visionary	visionary	j
romans	roman	n
belgrade	belgrade	n
residue	residue	n
mick	mick	n
tel	tel	n
munich	munich	n
antitrust	antitrust	n
stepfather	stepfather	n
promotional	promotional	j
ferry	ferry	n
spokesperson	spokesperson	n
trusted	trust	v
posing	pose	v
capsule	capsule	n
gait	gait	n
garrett	garrett	n
marrow	marrow	n
radios	radio	n
asparagus	asparagus	n
sediment	sediment	n
bethesda	bethesda	n
rosenberg	rosenberg	n
complains	complain	v
psychologically	psychologically	r
certificates	certificate	n
champ	champ	n
nationality	nationality	n
brightest	bright	j
alleviate	alleviate	v
optics	optics	n
addicted	addict	v
northeastern	northeastern	j
hardship	hardship	n
unthinkable	unthinkable	j
anticipated	anticipate	v
da	da	n
dismissal	dismissal	n
ascii	ascii	n
hegemony	hegemony	n
wilder	wild	j
suing	sue	v
statistic	statistic	n
martian	martian	j
satin	satin	n
avenues	avenue	n
leak	leak	n
jfk	jfk	n
bounds	bound	n
michelangelo	michelangelo	n
reacting	react	v
atom	atom	n
ashore	ashore	r
dizzy	dizzy	j
confess	confess	v
hernandez	hernandez	n
obscene	obscene	j
monastery	monastery	n
beethoven	beethoven	n
helm	helm	n
contender	contender	n
blindness	blindness	n
placebo	placebo	n
surround	surround	v
expenditure	expenditure	n
cooked	cooked	j
payoff	payoff	n
unofficial	unofficial	j
trainers	trainer	n
commuter	commuter	n
impulses	impulse	n
inefficient	inefficient	j
clash	clash	n
bedtime	bedtime	n
syrup	syrup	n
smoking	smoking	j
latitude	latitude	n
fuller	fuller	n
upbeat	upbeat	j
invasive	invasive	j
composers	composer	n
han	han	n
stresses	stress	v
steelers	steelers	n
fleming	fleming	n
rib	rib	n
functioning	function	v
anatomy	anatomy	n
ginger	ginger	n
blueprint	blueprint	n
nile	nile	n
insure	insure	v
manifestations	manifestation	n
airways	airway	n
establishes	establish	v
vicinity	vicinity	n
receipts	receipt	n
transnational	transnational	j
articulate	articulate	v
omitted	omit	v
dorm	dorm	n
drills	drill	n
haircut	haircut	n
plentiful	plentiful	j
induce	induce	v
unmarried	unmarried	j
pajamas	pajamas	n
cara	car-a	n
spiral	spiral	j
geoffrey	geoffrey	n
metabolism	metabolism	n
laps	lap	n
inaudible	inaudible	j
motivations	motivation	n
phony	phony	j
entails	entail	v
minors	minor	n
filmmakers	filmmaker	n
brushes	brush	n
secured	secure	v
hauling	haul	v
punk	punk	n
shadowy	shadowy	j
formats	format	n
rectangular	rectangular	j
earthquakes	earthquake	n
thicker	thick	j
scanning	scan	v
briefing	briefing	n
downturn	downturn	n
intimately	intimately	r
dive	dive	n
mates	mate	n
terrestrial	terrestrial	j
megan	megan	n
prague	prague	n
latino	latino	n
barefoot	barefoot	j
submission	submission	n
antibiotic	antibiotic	n
meager	meager	j
shout	shout	v
cheating	cheat	v
monterey	monterey	n
premium	premium	n
straps	strap	n
humane	humane	j
sinister	sinister	j
prophet	prophet	n
reproduced	reproduce	v
needy	needy	j
aged	aged	j
ruthless	ruthless	j
sidelines	sideline	n
womb	womb	n
farewell	farewell	n
osteoporosis	osteoporosis	n
clint	clint	n
lowe	lowe	n
succeeds	succeed	v
somber	somber	j
katy	katy	n
chat	chat	n
carpenter	carpenter	n
dude	dude	n
excerpts	excerpt	n
luckily	luckily	r
juror	juror	n
outlined	outline	v
toni	toni	n
pals	pal	n
cocoa	cocoa	n
rocking	rock	v
faye	faye	n
hebrew	hebrew	j
mantle	mantle	n
brushed	brush	v
spaghetti	spaghetti	n
advisor	advisor	n
cohort	cohort	n
joanna	joanna	n
patriarchal	patriarchal	j
lena	lena	n
motherhood	motherhood	n
offenses	offense	n
authorized	authorize	v
cetera	cetera	r
diminished	diminish	v
specializing	specialize	v
trench	trench	n
lifestyles	lifestyle	n
trader	trader	n
meats	meat	n
markedly	markedly	r
exhibits	exhibit	n
regan	regan	n
dante	dante	n
bladder	bladder	n
sipped	sip	v
sectarian	sectarian	j
ernie	ernie	n
flaw	flaw	n
howe	howe	n
mushroom	mushroom	n
butcher	butcher	n
petals	petal	n
communion	communion	n
contingency	contingency	n
ike	ike	n
bracket	bracket	n
circling	circle	v
lin	lin	n
deed	deed	n
vigor	vigor	n
stump	stump	n
havoc	havoc	n
gomez	gomez	n
accusation	accusation	n
proprietary	proprietary	j
appreciated	appreciate	v
subtly	subtly	r
hairy	hairy	j
avery	avery	n
mentions	mention	v
monte	monte	n
quota	quota	n
nude	nude	j
speculative	speculative	j
gravy	gravy	n
huntington	huntington	n
incumbent	incumbent	j
appealing	appealing	j
exhausted	exhaust	v
oppressive	oppressive	j
packing	pack	v
freed	free	v
landings	landing	n
possesses	possess	v
pessimistic	pessimistic	j
unhealthy	unhealthy	j
baths	bath	n
downward	downward	j
tying	tie	v
crackdown	crackdown	n
allowance	allowance	n
destinations	destination	n
reelection	re-election	n
curiously	curiously	r
aims	aim	n
discern	discern	v
midday	midday	n
slips	slip	v
receptive	receptive	j
skip	skip	v
humanities	humanities	n
limiting	limit	v
courtney	courtney	n
curricular	curricular	j
utter	utter	j
expands	expand	v
thrive	thrive	v
franco	franco	n
offseason	offseason	n
spared	spare	v
tsunami	tsunami	n
taliban	taliban	j
virgin	virgin	n
strode	stride	v
lyndon	lyndon	n
dismal	dismal	j
hadley	hadley	n
mistaken	mistake	v
fumes	fume	n
slaughter	slaughter	n
pratt	pratt	n
plug	plug	n
incompatible	incompatible	j
filing	file	v
analogous	analogous	j
heidi	heidi	n
splash	splash	n
comrades	comrade	n
famously	famously	r
usefulness	usefulness	n
indicative	indicative	j
starvation	starvation	n
shack	shack	n
consume	consume	v
merry	merry	j
oversee	oversee	v
radiant	radiant	j
utilized	utilize	v
rep	rep	n
macarthur	macarthur	n
alarms	alarm	n
sticker	sticker	n
algorithm	algorithm	n
pollen	pollen	n
irritation	irritation	n
circled	circle	v
hesitant	hesitant	j
floats	float	n
millionaire	millionaire	n
ideologies	ideology	n
appropriation	appropriation	n
shuts	shut	v
zaire	zaire	n
printing	printing	n
pluto	pluto	n
preview	preview	n
daley	daley	n
timetable	timetable	n
barnett	barnett	n
lillian	lillian	n
doctorate	doctorate	n
fingerprints	fingerprint	n
proceeds	proceeds	n
containment	containment	n
microscopic	microscopic	j
journalistic	journalistic	j
yasser	yasser	n
wandered	wander	v
vanity	vanity	n
licensed	licensed	j
prominently	prominently	r
devoid	devoid	j
advising	advise	v
mock	mock	j
desserts	dessert	n
tyranny	tyranny	n
competencies	competency	n
newt	newt	n
tenant	tenant	n
glared	glare	v
preoccupation	preoccupation	n
fridge	fridge	n
burgeoning	burgeoning	j
raids	raid	n
unnatural	unnatural	j
superpower	superpower	n
enlisted	enlist	v
framed	frame	v
loaf	loaf	n
racks	rack	n
beta	beta	n
aunts	aunt	n
sebastian	sebastian	n
thrilled	thrill	v
alcoholism	alcoholism	n
hp	hp	n
abdomen	abdomen	n
mandy	mandy	n
flipped	flip	v
reproduce	reproduce	v
begged	beg	v
carved	carve	v
stunned	stun	v
clocks	clock	n
yacht	yacht	n
noriega	noriega	n
bearded	bearded	j
militias	militia	n
donate	donate	v
formulas	formula	n
alberta	alberta	n
nicotine	nicotine	n
donated	donate	v
eccentric	eccentric	j
begging	beg	v
aroma	aroma	n
motifs	motif	n
bt	bt	n
brooke	brooke	n
angular	angular	j
eldest	eldest	j
obedience	obedience	n
forgiven	forgive	v
rollins	rollins	n
intimidation	intimidation	n
riggs	riggs	n
nike	nike	n
saves	save	v
barr	barr	n
enhances	enhance	v
unto	unto	i
pk	pk	n
perennial	perennial	j
gig	gig	n
continual	continual	j
pertinent	pertinent	j
coma	coma	n
pleasing	pleasing	j
dell	dell	n
depicted	depict	v
chord	chord	n
ups	up	n
trailers	trailer	n
di	di	n
postal	postal	j
ultraviolet	ultraviolet	j
archer	archer	n
texans	texan	n
gill	gill	n
envy	envy	n
insecurity	insecurity	n
patronage	patronage	n
headaches	headache	n
westminster	westminster	n
fidelity	fidelity	n
bloom	bloom	n
salty	salty	j
shipments	shipment	n
geometric	geometric	j
supplying	supply	v
prostitute	prostitute	n
immoral	immoral	j
consortium	consortium	n
sighs	sigh	v
lever	lever	n
cynicism	cynicism	n
berger	berger	n
bakery	bakery	n
poignant	poignant	j
cite	cite	v
disrupt	disrupt	v
baked	baked	j
ottawa	ottawa	n
automotive	automotive	j
buffer	buffer	n
epic	epic	j
alphabet	alphabet	n
informants	informant	n
greenwich	greenwich	n
buildup	buildup	n
turks	turk	n
melvin	melvin	n
su	su	n
troublesome	troublesome	j
elect	elect	v
hansen	hansen	n
pathways	pathway	n
comforting	comforting	j
beasts	beast	n
noteworthy	noteworthy	j
unavailable	unavailable	j
abandonment	abandonment	n
moose	moose	n
deduction	deduction	n
ensures	ensure	v
gourmet	gourmet	n
vine	vine	n
synagogue	synagogue	n
bates	bates	n
vinyl	vinyl	n
voltage	voltage	n
boycott	boycott	n
portfolios	portfolio	n
opposing	opposing	j
depiction	depiction	n
iris	iris	n
resembling	resemble	v
drummer	drummer	n
slab	slab	n
cavalry	cavalry	n
sculptor	sculptor	n
mixing	mixing	n
structured	structured	j
hubble	hubble	n
convoy	convoy	n
remotely	remotely	r
bourgeois	bourgeois	j
antenna	antenna	n
lowell	lowell	n
stale	stale	j
alert	alert	j
councils	council	n
ukrainian	ukrainian	j
nra	nra	n
yields	yield	v
humility	humility	n
skier	skier	n
pens	pen	n
threads	thread	n
illusions	illusion	n
camping	camping	n
ventilation	ventilation	n
burnett	burnett	n
galveston	galveston	n
guinea	guinea	n
bunker	bunker	n
predictors	predictor	n
slippers	slipper	n
ensuing	ensuing	j
boulders	boulder	n
centered	center	v
translucent	translucent	j
careless	careless	j
lbs	lb	n
capt	captain	n
fallout	fallout	n
creations	creation	n
peaches	peach	n
uk	uk	n
blur	blur	n
congregations	congregation	n
incompetent	incompetent	j
shoved	shove	v
ecstasy	ecstasy	n
eileen	eileen	n
uninsured	uninsured	j
ministries	ministry	n
boiling	boiling	j
crawl	crawl	v
olson	olson	n
predicament	predicament	n
gatt	gatt	n
avoids	avoid	v
freshwater	freshwater	j
utilization	utilization	n
instinctively	instinctively	r
diploma	diploma	n
uncertainties	uncertainty	n
darkened	darkened	j
plainly	plainly	r
mandated	mandate	v
troubling	troubling	j
harrington	harrington	n
supermarkets	supermarket	n
kits	kit	n
mounds	mound	n
converting	convert	v
auditorium	auditorium	n
honors	honor	n
indicted	indict	v
dickinson	dickinson	n
unification	unification	n
bulky	bulky	j
interviewer	interviewer	n
beats	beat	v
stationary	stationary	j
hikes	hike	n
subsistence	subsistence	n
colonists	colonist	n
golfers	golfer	n
postcard	postcard	n
squarely	squarely	r
wyatt	wyatt	n
unmistakable	unmistakable	j
specify	specify	v
paralysis	paralysis	n
reserved	reserve	v
chimney	chimney	n
corpses	corpse	n
gin	gin	n
eclectic	eclectic	j
dysfunctional	dysfunctional	j
chalk	chalk	n
who	who	n
moods	mood	n
hearst	hearst	n
antarctica	antarctica	n
trendy	trendy	j
divisive	divisive	j
transparency	transparency	n
danced	dance	v
unison	unison	n
numerical	numerical	j
specifications	specification	n
helmets	helmet	n
tariffs	tariff	n
cassette	cassette	n
homers	homer	n
ada	ada	n
tow	tow	n
bunk	bunk	n
arabic	arabic	n
virgil	virgil	n
cough	cough	n
norwegian	norwegian	j
heroine	heroine	n
freddie	freddie	n
isolate	isolate	v
cramped	cramped	j
confines	confine	n
candid	candid	j
cloning	cloning	n
simulations	simulation	n
hamas	hamas	n
shrink	shrink	v
biotechnology	biotechnology	n
newsweek	newsweek	n
thoughtfully	thoughtfully	r
televised	televised	j
visibly	visibly	r
protesting	protest	v
endorsed	endorse	v
horrors	horror	n
webber	webber	n
stressed	stress	v
woes	woe	n
provoke	provoke	v
dilemmas	dilemma	n
youngster	youngster	n
flooding	flooding	n
ambivalence	ambivalence	n
prompting	prompt	v
julius	julius	n
imprisonment	imprisonment	n
cecil	cecil	n
labeled	label	v
reassure	reassure	v
institutes	institute	n
co	co	n
kisses	kiss	v
catalogs	catalog	n
seductive	seductive	j
pinned	pin	v
sums	sum	n
edison	edison	n
tattoos	tattoo	n
remarked	remark	v
detained	detain	v
margarine	margarine	n
herbal	herbal	j
jewels	jewel	n
valves	valve	n
bearings	bearing	n
rescued	rescue	v
pits	pit	n
ethnographic	ethnographic	j
portrays	portray	v
frustrations	frustration	n
putnam	putnam	n
preschool	preschool	j
radius	radius	n
soften	soften	v
flurry	flurry	n
testosterone	testosterone	n
scientifically	scientifically	r
favorably	favorably	r
altering	alter	v
fungus	fungus	n
inherited	inherit	v
hanson	hanson	n
wooded	wooded	j
mural	mural	n
resurrection	resurrection	n
ranges	range	v
farmland	farmland	n
averaging	average	v
fuss	fuss	n
steaks	steak	n
burger	burger	n
rugs	rug	n
suites	suite	n
campaigning	campaign	v
coronary	coronary	j
sequel	sequel	n
snowy	snowy	j
kendall	kendall	n
amnesty	amnesty	n
helena	helena	n
humorous	humorous	j
blackness	blackness	n
examiner	examiner	n
leftist	leftist	n
timeless	timeless	j
enzymes	enzyme	n
amazed	amazed	j
kinda	kinda	r
workings	working	n
muted	muted	j
discovers	discover	v
assorted	assorted	j
clearing	clear	v
pt	pt	n
boxer	boxer	n
terminal	terminal	j
commands	command	n
amazon	amazon	n
sheridan	sheridan	n
brendan	brendan	n
revolt	revolt	n
protested	protest	v
nightclub	nightclub	n
sting	sting	n
underwater	underwater	j
scout	scout	n
enabled	enable	v
leigh	leigh	n
blames	blame	v
closeness	closeness	n
dolphins	dolphin	n
breaths	breath	n
pinch	pinch	n
vaughn	vaughn	n
hassan	hassan	n
stylistic	stylistic	j
assaults	assault	n
accountants	accountant	n
adjustable	adjustable	j
greta	greta	n
proportional	proportional	j
melt	melt	v
ballistic	ballistic	j
limo	limo	n
lends	lend	v
seymour	seymour	n
fischer	fischer	n
unfairly	unfairly	r
sage	sage	n
intrusion	intrusion	n
biomass	biomass	n
freddy	freddy	n
regulating	regulate	v
fools	fool	n
sloppy	sloppy	j
weaken	weaken	v
lunches	lunch	n
rides	ride	n
swings	swing	v
palpable	palpable	j
firefighter	firefighter	n
staple	staple	n
additions	addition	n
chatting	chat	v
gatherings	gathering	n
forceful	forceful	j
mileage	mileage	n
nonexistent	nonexistent	j
vain	vain	r
differentiation	differentiation	n
honored	honor	v
defiance	defiance	n
renew	renew	v
steele	steele	n
defiant	defiant	j
unbearable	unbearable	j
emergencies	emergency	n
monarchy	monarchy	n
ussr	ussr	n
pillars	pillar	n
orientations	orientation	n
pear	pear	n
outing	outing	n
silhouette	silhouette	n
turbulent	turbulent	j
navigate	navigate	v
flashes	flash	n
objectivity	objectivity	n
depended	depend	v
liaison	liaison	n
joked	joke	v
inflammatory	inflammatory	j
vibration	vibration	n
manufactured	manufacture	v
annoying	annoying	j
foyer	foyer	n
announcements	announcement	n
genres	genre	n
taiwanese	taiwanese	j
sensational	sensational	j
paycheck	paycheck	n
cabins	cabin	n
disdain	disdain	n
sustaining	sustain	v
taut	taut	j
listings	listing	n
pests	pest	n
vouchers	voucher	n
conceive	conceive	v
promotions	promotion	n
corrections	correction	n
supplement	supplement	n
streaming	stream	v
predictive	predictive	j
poked	poke	v
travels	travel	v
slick	slick	j
scarcity	scarcity	n
faa	faa	n
rustic	rustic	j
decorations	decoration	n
invade	invade	v
passionately	passionately	r
scanned	scan	v
advertisement	advertisement	n
shipping	shipping	n
combustion	combustion	n
conform	conform	v
mafia	mafia	n
exhaust	exhaust	n
havana	havana	n
howell	howell	n
nominal	nominal	j
moons	moon	n
coordinates	coordinate	n
dads	dad	n
riches	riches	n
unanswered	unanswered	j
brittle	brittle	j
defended	defend	v
connecting	connect	v
damned	damned	j
embryo	embryo	n
glamour	glamor	n
recollection	recollection	n
punched	punch	v
algae	algae	n
legislatures	legislature	n
gregg	gregg	n
elliot	elliot	n
ccr	ccr	n
gloomy	gloomy	j
taxation	taxation	n
mumbled	mumble	v
deviations	deviation	n
enthusiastically	enthusiastically	r
transformations	transformation	n
pacing	pace	v
plumbing	plumbing	n
smoky	smoky	j
glowing	glowing	j
commissioned	commission	v
gracefully	gracefully	r
conceptions	conception	n
penelope	penelope	n
mobilization	mobilization	n
clearance	clearance	n
golfer	golfer	n
bland	bland	j
doom	doom	n
seals	seal	n
hybrids	hybrid	n
unconventional	unconventional	j
brandy	brandy	n
publishes	publish	v
layoffs	layoff	n
understandings	understanding	n
orbital	orbital	j
cease	cease	v
electronically	electronically	r
abstraction	abstraction	n
exploding	explode	v
jurisdictions	jurisdiction	n
drift	drift	n
disposable	disposable	j
psychosocial	psychosocial	j
awkwardly	awkwardly	r
innate	innate	j
scan	scan	n
allergies	allergy	n
forearm	forearm	n
reins	rein	n
comparatively	comparatively	r
jammed	jam	v
asserting	assert	v
norfolk	norfolk	n
metric	metric	j
thriller	thriller	n
pts	pt	n
toledo	toledo	n
anticipating	anticipate	v
citrus	citrus	n
faulty	faulty	j
invaluable	invaluable	j
pathway	pathway	n
cannon	cannon	n
jewel	jewel	n
nissan	nissan	n
selves	self	n
yell	yell	v
repetitive	repetitive	j
motivate	motivate	v
kohl	kohl	n
finale	finale	n
pies	pie	n
stuffed	stuff	v
linkage	linkage	n
ghetto	ghetto	n
missionary	missionary	n
fundamentalist	fundamentalist	j
constituencies	constituency	n
implant	implant	n
averaged	average	v
crush	crush	n
clemens	clemens	n
flynn	flynn	n
xavier	xavier	n
decor	decor	n
quarterbacks	quarterback	n
blessed	bless	v
exemplary	exemplary	j
zinc	zinc	n
triggered	trigger	v
treadmill	treadmill	n
remedial	remedial	j
peruvian	peruvian	j
bethlehem	bethlehem	n
gandhi	gandhi	n
sluggish	sluggish	j
buckets	bucket	n
serum	serum	n
inception	inception	n
backbone	backbone	n
fetal	fetal	j
authorization	authorization	n
holistic	holistic	j
wanda	wanda	n
vail	vail	n
wallpaper	wallpaper	n
deterrent	deterrent	n
zoning	zoning	n
perverse	perverse	j
yearly	yearly	j
bursting	burst	v
discharged	discharge	v
flux	flux	n
bracelet	bracelet	n
precarious	precarious	j
convergence	convergence	n
strewn	strew	v
garments	garment	n
squirrels	squirrel	n
amazingly	amazingly	r
ripping	rip	v
battalion	battalion	n
wichita	wichita	n
juicy	juicy	j
brutally	brutally	r
aaa	aaa	n
masterpiece	masterpiece	n
caffeine	caffeine	n
mara	mara	n
snap	snap	v
tenor	tenor	n
inputs	input	n
separating	separate	v
elder	elder	j
balkans	balkans	n
hogan	hogan	n
serene	serene	j
discs	disc	n
bolster	bolster	v
bahamas	bahamas	n
immensely	immensely	r
transported	transport	v
recycled	recycled	j
proactive	proactive	j
acknowledgment	acknowledgment	n
librarian	librarian	n
stall	stall	n
examinations	examination	n
gunman	gunman	n
disproportionate	disproportionate	j
guild	guild	n
exercised	exercise	v
misguided	misguided	j
regulated	regulate	v
hungarian	hungarian	j
southwestern	southwestern	j
signaled	signal	v
contaminated	contaminate	v
zeal	zeal	n
dissatisfied	dissatisfied	j
grassy	grassy	j
brighter	bright	j
wig	wig	n
outright	outright	j
occupies	occupy	v
henri	henri	n
commonplace	commonplace	j
mccoy	mccoy	n
unpaid	unpaid	j
progressively	progressively	r
livingston	livingston	n
stint	stint	n
fellowship	fellowship	n
incidentally	incidentally	r
clicked	click	v
administer	administer	v
honolulu	honolulu	n
erase	erase	v
nighttime	nighttime	n
uncles	uncle	n
duo	duo	n
nicholson	nicholson	n
principally	principally	r
apologies	apology	n
landmarks	landmark	n
guitarist	guitarist	n
outbreaks	outbreak	n
embryonic	embryonic	j
watery	watery	j
lesions	lesion	n
ethiopian	ethiopian	j
apologized	apologize	v
coyote	coyote	n
setback	setback	n
bouncing	bounce	v
archbishop	archbishop	n
shining	shine	v
comets	comet	n
congressmen	congressman	n
dayton	dayton	n
crib	crib	n
macy	macy	n
wagons	wagon	n
della	della	n
attach	attach	v
overseeing	oversee	v
shortstop	shortstop	n
aba	aba	n
oriental	oriental	j
bilingual	bilingual	j
speeding	speed	v
restricting	restrict	v
appoint	appoint	v
smelling	smell	v
traction	traction	n
evokes	evoke	v
individualism	individualism	n
phillies	phillies	n
nfc	nfc	n
outward	outward	r
highlight	highlight	v
anxiously	anxiously	r
enrichment	enrichment	n
endured	endure	v
higgins	higgins	n
shane	shane	n
outreach	outreach	n
bowen	bowen	n
menc	menc	n
insanity	insanity	n
enlightenment	enlightenment	n
josie	josie	n
monstrous	monstrous	j
bum	bum	n
pilgrims	pilgrim	n
hints	hint	n
accents	accent	n
metaphysical	metaphysical	j
bangladesh	bangladesh	n
presumption	presumption	n
attainment	attainment	n
testers	tester	n
tending	tend	v
sensual	sensual	j
aerospace	aerospace	n
pulp	pulp	n
harley	harley	n
alberto	alberto	n
polly	polly	n
fragment	fragment	n
cradle	cradle	n
invent	invent	v
knob	knob	n
fundamentalists	fundamentalist	n
bathtub	bathtub	n
affinity	affinity	n
paramount	paramount	j
superiors	superior	n
compliment	compliment	n
ballpark	ballpark	n
poisonous	poisonous	j
differentiate	differentiate	v
sane	sane	j
gerard	gerard	n
cooperating	cooperate	v
rouge	rouge	n
narration	narration	n
sobbing	sob	v
consuming	consume	v
conceivable	conceivable	j
distinguishes	distinguish	v
attributable	attributable	j
yosemite	yosemite	n
exhibited	exhibit	v
farrell	farrell	n
darren	darren	n
imagines	imagine	v
residency	residency	n
awakened	awaken	v
strengthened	strengthen	v
stimulating	stimulating	j
bounty	bounty	n
abdullah	abdullah	n
michele	michele	n
invitations	invitation	n
controllers	controller	n
bloomberg	bloomberg	n
caste	caste	n
sponsorship	sponsorship	n
subdivision	subdivision	n
booths	booth	n
assertions	assertion	n
ant	ant	n
financed	finance	v
tunes	tune	n
toxins	toxin	n
pancakes	pancake	n
ramifications	ramification	n
pub	pub	n
incremental	incremental	j
identifiable	identifiable	j
paulo	paulo	n
inspect	inspect	v
discouraged	discourage	v
scarce	scarce	j
compromises	compromise	n
termination	termination	n
kathryn	kathryn	n
philippines	philippines	n
cornerback	cornerback	n
bottoms	bottom	n
singular	singular	j
buckley	buckley	n
squeezing	squeeze	v
juries	jury	n
visas	visa	n
colder	cold	j
requesting	request	v
reef	reef	n
same	same	r
bleeding	bleeding	j
mahogany	mahogany	n
stray	stray	j
guru	guru	n
leftover	leftover	j
delicately	delicately	r
lightweight	lightweight	j
adversaries	adversary	n
singh	singh	n
trays	tray	n
lofty	lofty	j
nepal	nepal	n
preferable	preferable	j
kirby	kirby	n
disturb	disturb	v
attends	attend	v
blooms	bloom	n
yorker	yorker	n
strawberry	strawberry	n
thermometer	thermometer	n
uncovered	uncover	v
unanimously	unanimously	r
crushed	crush	v
filming	film	v
fraternity	fraternity	n
colombian	colombian	j
spiders	spider	n
grinning	grin	v
festive	festive	j
ewing	ewing	n
telephones	telephone	n
nunn	nunn	n
digits	digit	n
hamburger	hamburger	n
individuality	individuality	n
notoriously	notoriously	r
stain	stain	n
orbits	orbit	n
amidst	amidst	i
characterizes	characterize	v
finishes	finish	v
menopause	menopause	n
clare	clare	n
nodes	node	n
backcountry	backcountry	n
toddlers	toddler	n
stroked	stroke	v
abdominal	abdominal	j
intrigued	intrigue	v
centralized	centralized	j
dumped	dump	v
seizure	seizure	n
debating	debate	v
rosy	rosy	j
mergers	merger	n
mediocre	mediocre	j
squirrel	squirrel	n
parsons	parsons	n
recounts	recount	v
suppression	suppression	n
hawks	hawk	n
burner	burner	n
cages	cage	n
flakes	flake	n
acquaintances	acquaintance	n
pursuits	pursuit	n
modernist	modernist	j
retarded	retarded	j
improvisation	improvisation	n
protocols	protocol	n
dignified	dignified	j
tofu	tofu	n
pronounced	pronounced	j
marriott	marriott	n
accustomed	accustom	v
filters	filter	n
condemnation	condemnation	n
jerk	jerk	n
roared	roar	v
photographed	photograph	v
contenders	contender	n
compaq	compaq	n
rejects	reject	v
contours	contour	n
butch	butch	n
jordanian	jordanian	j
beck	beck	n
sublime	sublime	j
formations	formation	n
outstretched	outstretched	j
dearly	dearly	r
hotter	hot	j
una	una	n
marxist	marxist	j
fay	fay	n
distributions	distribution	n
pineapple	pineapple	n
cloudy	cloudy	j
apprehension	apprehension	n
owed	owe	v
victimization	victimization	n
triumphant	triumphant	j
embodied	embody	v
gothic	gothic	j
storing	store	v
drifts	drift	n
rites	rite	n
municipalities	municipality	n
baton	baton	n
suggestive	suggestive	j
casket	casket	n
