account_number,account_name,family,source
3561,"-3564 99 U AV 3565 00 Waren aus einem -3565 99 Umsatzsteuerlager, § 13a UStG 19 % Vorsteuer und 19 % Umsatzsteuer",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3566,-3569 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3600,Nicht abziehbare -3609 99 Vorsteuer,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3610,Nicht abziehbare -3619 99 Vorsteuer 7 %,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3620,-3629 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3650,-3659 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3660,Nicht abziehbare -3669 99 Vorsteuer 19 %,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3700,Nachlässe,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3701,"Nachlässe aus Einkauf Roh-, Hilfs- und Betriebsstoffe",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3710,Nachlässe -3711 99 7 % Vorsteuer,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3712,"-3713 99 Seite 26 .- 3 d. Wareneingangs- und Bestandskonten .- U S/AV 3743 00 Erhaltene Skonti aus -3743 99 Einkauf Roh-, Hilfs- und Betriebsstoffe aus steuerpflichtigem inner- gemeinschaftlichem Erwerb 7 % Vorsteuer und 7 % Umsatzsteuer",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3714,"Nachlässe aus -3714 99 Einkauf Roh-, Hilfs- und Betriebsstoffe 7 % Vorsteuer",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3715,"Nachlässe aus -3715 99 Einkauf Roh-, Hilfs- und Betriebsstoffe 19 % Vorsteuer",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3716,-3716 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3717,"Nachlässe aus -3717 99 Einkauf Roh-, Hilfs- und Betriebsstoffe, innergemeinschaftlicher Erwerb 7 % Vorsteuer und 7 % Umsatzsteuer",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3718,"Nachlässe aus -3718 99 Einkauf Roh-, Hilfs- und Betriebsstoffe, innergemeinschaftlicher Erwerb 19 % Vorsteuer und 19 % Umsatzsteuer",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3719,-3719 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3720,Nachlässe -3721 99 19 % Vorsteuer,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3722,-3723 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3724,Nachlässe aus innerge- -3724 99 meinschaftlichem Erwerb 7 % Vorsteuer und 7 % Umsatzsteuer,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3725,Nachlässe aus innerge- -3725 99 meinschaftlichem Erwerb 19 % Vorsteuer und 19 % Umsatzsteuer,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3726,-3729 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3730,Erhaltene Skonti -3730 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3731,Erhaltene Skonti -3731 99 7 % Vorsteuer,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3732,-3732 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3733,"Erhaltene Skonti aus -3733 99 Einkauf Roh-, Hilfs- und Betriebsstoffe",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3734,"Erhaltene Skonti aus -3734 99 Einkauf Roh-, Hilfs- und Betriebsstoffe 7 % Vorsteuer",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3735,-3735 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3736,Erhaltene Skonti -3736 99 19 % Vorsteuer,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3737,-3737 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3738,"Erhaltene Skonti aus -3738 99 Einkauf Roh-, Hilfs- und Betriebsstoffe 19 % Vorsteuer",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3739,-3740 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3741,"Erhaltene Skonti aus -3741 99 Einkauf Roh-, Hilfs- und Betriebsstoffe aus steuerpflichtigem inner- gemeinschaftlichem Erwerb 19 % Vorsteuer und 19 % Umsatzsteuer",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3742,"-3742 99 Eigenformular, Nachdruck – auch 3 Wareneingangs- und Bestandskonten",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3744,"Erhaltene Skonti aus -3744 99 Einkauf Roh-, Hilfs- und Betriebsstoffe aus steuerpflichtigem inner- gemeinschaftlichem Erwerb",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3745,Erhaltene Skonti aus -3745 99 steuerpflichtigem inner- gemeinschaftlichem Erwerb U S/AV 3746 00 Erhaltene Skonti aus -3746 99 steuerpflichtigem inner- gemeinschaftlichem Erwerb 7 % Vorsteuer und 7 % Umsatzsteuer,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3747,-3747 99 U S/AV 3748 00 Erhaltene Skonti aus -3748 99 steuerpflichtigem inner- gemeinschaftlichem Erwerb 19 % Vorsteuer und 19 % Umsatzsteuer,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3749,-3749 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3750,Erhaltene Boni -3751 99 7 % Vorsteuer,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3752,-3752 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3753,"Erhaltene Boni aus Einkauf Roh-, Hilfs- und Betriebsstoffe",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3754,"Erhaltene Boni aus -3754 99 Einkauf Roh-, Hilfs- und Betriebsstoffe 7 % Vorsteuer",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3755,"Erhaltene Boni aus -3755 99 Einkauf Roh-, Hilfs- und Betriebsstoffe 19 % Vorsteuer",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3756,-3759 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3760,Erhaltene Boni -3761 99 19 % Vorsteuer,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3762,-3768 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3769,Erhaltene Boni,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3770,Erhaltene Rabatte,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3780,Erhaltene Rabatte -3781 99 7 % Vorsteuer,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3782,-3782 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3783,"Erhaltene Rabatte aus Einkauf Roh-, Hilfs- und Betriebsstoffe",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3784,"Erhaltene Rabatte aus -3784 99 Einkauf Roh-, Hilfs- und Betriebsstoffe 7 % Vorsteuer",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3785,"Erhaltene Rabatte aus -3785 99 Einkauf Roh-, Hilfs- und Betriebsstoffe 19 % Vorsteuer",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3786,-3786 99 Seite 27 .- 3 d. Wareneingangs- und Bestandskonten .-,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3787,"Erhaltene Skonti aus -3787 99 Einkauf Roh-, Hilfs- und Betriebsstoffe 9,0 % Vorsteuer11)",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3788,-3789 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3790,Erhaltene Rabatte -3791 99 19 % Vorsteuer,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3792,"Erhaltene Skonti aus -3792 99 Erwerb Roh-, Hilfs- und Betriebsstoffe als letzter Abnehmer innerhalb Dreiecksgeschäft 19 % Vorsteuer und 19 % Umsatzsteuer",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3793,Erhaltene Skonti aus -3793 99 Erwerb Waren als letzter Abnehmer innerhalb Dreiecksgeschäft 19 % Vorsteuer und 19 % Umsatzsteuer,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3794,"Erhaltene Skonti -3794 99 5,5 % Vorsteuer",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3795,"Erhaltene Skonti -3795 99 9,0 % Vorsteuer11)",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3796,-3797 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3798,"Erhaltene Skonti aus -3798 99 Einkauf Roh-, Hilfs- und Betriebsstoffe 5,5 % Vorsteuer",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3799,-3799 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3800,Bezugsnebenkosten,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3801,Bezugsnebenkosten,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3830,Leergut,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3831,Leergut,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3850,Zölle und Einfuhrabgaben,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3950,Bestandsveränderungen -3954 99 Waren,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3955,"Bestandsveränderungen -3959 99 Roh-, Hilfs- und Betriebsstoffe",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3960,"Bestandsveränderungen -3969 99 Roh-, Hilfs- und Betriebsstoffe sowie bezogene Waren",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3970,"Roh-, Hilfs- und -3970 09 Betriebsstoffe (Bestand)",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3971,"Roh-, Hilfs- und -3979 99 Betriebsstoffe (Bestand)",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3980,"Waren (Bestand) Eigenformular, Nachdruck – auch 4 Betriebliche Aufwendungen",Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3981,Waren (Bestand) -3989 99,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
3990,Verrechnete Stoffkosten -3999 99 (Gegenkonto zu 4000-99) Seite 28 4 Betriebliche Aufwendungen K 4129 70 Tantiemen Arbeitnehmer – gewerblich,Wareneingang und Bestandskonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4000,"Aufwendungen für -4099 99 Roh-, Hilfs- und Betriebsstoffe und für bezogene Waren so un",Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4100,Löhne und Gehälter ge so,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4101,Löhne und Gehälter,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4110,Löhne,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4111,Löhne,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4120,Gehälter,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4121,Gehälter,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4124,Geschäftsführergehälter der GmbH- Gesellschafter so,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4125,Ehegattengehalt un,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4126,Tantiemen Un Gesellschafter- Geschäftsführer,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4127,Geschäftsführergehälter,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4128,Vergütungen an angestellte Mitunternehmer § 15 EStG (mit Sonder- betriebseinnahme korrespondierend),Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4129,"Tantiemen Arbeitnehmer Eigenformular, Nachdruck – auch aus 4 Betriebliche Aufwendungen",Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4130,Gesetzliche soziale Aufwendungen,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4131,Gesetzliche soziale Aufwendungen G 4137 00 Gesetzliche soziale Aufwendungen für Mitunternehmer § 15 EStG (mit Sonder- betriebseinnahme korrespondierend),Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4138,Beiträge zur Berufsgenossenschaft,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4139,Ausgleichsabgabe nach dem Schwerbehinder- tengesetz,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4140,"Freiwillige soziale Aufwendungen, lohnsteuerfrei",Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4141,Sonstige soziale Abgaben,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4144,Soziale Abgaben für Minijobber,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4145,"Freiwillige soziale Aufwendungen, lohnsteuerpflichtig",Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4146,Freiwillige Zuwendungen an Minijobber,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4147,Freiwillige Zuwendungen an Gesellschafter- Geschäftsführer soz,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4148,Freiwillige und Zuwendungen an gen angestellte sor Mitunternehmer Unt § 15 EStG (mit Sonder- betriebseinnahme korrespondierend),Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4149,Pauschale Steuer auf sonstige Bezüge (z. B. Fahrtkostenzuschüsse),Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4150,Krankengeldzuschüsse,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4151,Sachzuwendungen und Dienstleistungen an Minijobber,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4152,Sachzuwendungen und Dienstleistungen an Arbeitnehmer,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4153,Sachzuwendungen und Dienstleistungen an Gesellschafter- Geschäftsführer,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4154,Sachzuwendungen und Dienstleistungen an angestellte Löh Mitunternehmer ter § 15 EStG (mit Sonder- betriebseinnahme korrespondierend),Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4155,Zuschüsse der Agenturen für Arbeit (Haben),Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4156,"Aufwendungen aus der Veränderung von Urlaubsrückstellungen Eigenformular, Nachdruck – auch ausz 4 Betriebliche Aufwendungen",Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4157,Aufwendungen aus der Veränderung von Urlaubsrückstellungen für Gesellschafter- Geschäftsführer G 4158 00 Aufwendungen aus der Veränderung von Urlaubsrückstellungen für angestellte Mitunternehmer § 15 EStG (mit Sonder- betriebseinnahme korrespondierend),Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4159,Aufwendungen aus der Veränderung von Urlaubsrückstellungen für Minijobber,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4160,Versorgungskassen,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4161,Versorgungskassen,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4165,Aufwendungen für Altersversorgung,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4166,Aufwendungen für Altersversorgung für Gesellschafter- Geschäftsführer,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4167,Pauschale Steuer auf sonstige Bezüge (z. B. Direktversicherungen),Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4169,Aufwendungen für Unterstützung,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4170,Vermögenswirksame Leistungen,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4171,Vermögenswirksame Leistungen,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4175,Fahrtkostenerstattung Wohnung/Arbeitsstätte,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4176,Fahrtkostenerstattung Wohnung/Arbeitsstätte,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4180,Bedienungsgelder,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4190,Aushilfslöhne Seite 30 4 Betriebliche Aufwendungen,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4191,Aushilfslöhne,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4194,Pauschale Steuer für Minijobber,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4195,Löhne für Minijobs,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4196,Pauschale Steuer für Gesellschafter- Geschäftsführer,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4197,Pauschale Steuer für angestellte Mitunternehmer § 15 EStG (mit Sonder- betriebseinnahme korrespondierend),Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4198,Pauschale Steuer für Arbeitnehmer,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4199,Pauschale Steuer für Aushilfen,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4200,Raumkosten,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4210,Miete (unbewegliche Wirtschaftsgüter),Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4211,"Aufwendungen für gemietete oder Ste gepachtete kom unbewegliche Ert Wirtschaftsgüter, die son gewerbesteuerlich hinzuzurechnen sind",Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4212,Miete/Aufwendungen für doppelte Haushaltsführung Son Unternehmer che,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4215,Leasing (unbewegliche gen Wirtschaftsgüter),Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4219,Vergütungen an Mitunternehmer für die mietweise Überlassung ihrer unbeweglichen Wirtschaftsgüter § 15 EStG (mit Sonder- betriebseinnahme korrespondierend),Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4220,Pacht (unbewegliche Wirtschaftsgüter),Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4222,"Vergütungen an Gesellschafter für die miet- oder pachtweise Überlassung ihrer unbeweglichen Wirtschaftsgüter Eigenformular, Nachdruck – auch ausz 4 Bi triebliche Aufwendungen Po 0 00 Sonstige Abgaben 0 70 Gebühren - gewerblich 0 71 Straßenbenutzungsgebühren - gewerblich 0 72 Kanal-/ Abwasserabgaben - gewerblich 1 00 Sonstige Abgaben 6 00 Steuerlich abzugsfähige Verspätungszuschläge und Zwangsgelder 7 00 Steuerlich nicht abzugsfähige Verspätungszuschläge und Zwangsgelder 00 00 (zur freien Verfügung) 99 99 00 00 Fahrzeugkosten18) 0 70 Fahrzeugkosten - gewerblich18) 0 71 Fahrzeugkosten Personaltransporter - gewerblich18) 1 00 Fahrzeugkosten18) 0 00 Kfz-Steuer 0 70 Kfz-Steuer - gewerblich 1 00 Kfz-Steuer 0 00 Fahrzeug- Versicherungen 0 70 Fahrzeug- Versicherungen - gewerblich 0 71 Fahrzeug- Versicherungen - Personaltransporter - gewerblich 1 00 Fahrzeug- Versicherungen 0 00 Laufende Fahrzeug- Betriebskosten 0 70 Laufende Fahrzeug- Betriebskosten - gewerblich 0 71 Laufende Fahrzeug- Betriebskosten - Personaltransporter - gewerblich 1 00 Laufende Fahrzeug- Betriebskosten 0 00 Fahrzeug-Reparaturen 0 70 Fahrzeug-Reparaturen - gewerblich 0 71 Fahrzeug-Reparaturen - Personaltransporter - gewerblich 1 00 Fahrzeug-Reparaturen 0 00 Garagenmiete 0 70 Garagenmiete - gewerblich 0 71 Garagenmiete Personaltransporter - gewerblich 1 00 Garagenmiete 0 00 Mautgebühren 0 70 Mautgebühren - gewerblich 1 00 Mautgebühren 0 00 Mietleasing Kfz 0 70 Mietleasing Kfz - gewerblich Eigenformular, Nachdruck – auch auszug 4 Betriebliche Aufwendungen",Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4228,"Miet- und Pachtnebenkosten, die gewerbesteuerlich nicht hinzuzurechnen sind G 4229 00 Vergütungen an Mitunternehmer für die pachtweise Überlassung ihrer unbeweglichen Wirtschaftsgüter § 15 EStG (mit Sonder- betriebseinnahme korrespondierend)",Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4230,Heizung,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4240,"Gas, Strom, Wasser",Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4241,"Gas, Strom, Wasser",Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4250,Reinigung,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4260,Instandhaltung betrieblicher Räume,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4270,Abgaben für betrieblich genutzten Grundbesitz,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4280,Sonstige Raumkosten,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4287,Tagespauschale für die Tätigkeit in der häuslichen Wohnung,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4288,Aufwendungen für ein häusliches Arbeitszimmer (abziehbarer Anteil) G 4289 00 Aufwendungen für ein häusliches Arbeitszimmer (nicht abziehbarer Anteil),Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4290,Grundstücksaufwendungen betrieblich,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4300,Nicht abziehbare Vorsteuer,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4301,Nicht abziehbare Vorsteuer 7 %,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4304,-4305 99,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4306,Nicht abziehbare Vorsteuer 19 %,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4320,Gewerbesteuer,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4340,Sonstige Betriebssteuern,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4350,Verbrauchsteuer (sonstige Steuern),Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4355,Ökosteuer,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4360,Versicherungen,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4361,Versicherungen,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4366,Versicherungen für Gebäude,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4370,Netto-Prämie für Rückdeckung künftiger Versorgungsleistungen,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4380,Beiträge Seite 31 4 Betriebliche Aufwendungen,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4571,Mietleasing Kfz,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4575,"Mietleasingaufwendungen für Elektrofahrzeuge und Fahrräder, die gewerbesteuerlich hinzuzurechnen sind",Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4580,Sonstige Fahrzeugkosten,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
4581,Sonstige Fahrzeugkosten,Betriebliche Aufwendungen,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
