account_number,account_name,family,source
1319,– Restlaufzeit größer 1 Jahr schiedsbetrag aus,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1320,Forderungen gegen Aufsichtsrats- Vermögensver- und Beirats-Mitglieder rechnung oder,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1321,– Restlaufzeit bis 1 Jahr sonstige Rückstel-,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1325,– Restlaufzeit größer 1 Jahr lungen,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1330,Forderungen gegen sonstige Gesellschafter,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1331,– Restlaufzeit bis 1 Jahr,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1335,– Restlaufzeit größer 1 Jahr,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1337,Forderungen gegen typisch stille Gesellschafter,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1338,– Restlaufzeit bis 1 Jahr,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1339,– Restlaufzeit größer 1 Jahr,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1340,Forderungen gegen Personal aus Lohn- und Gehaltsabrechnung,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1341,– Restlaufzeit bis 1 Jahr,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1345,– Restlaufzeit größer 1 Jahr 1 Bilanz- Umlaufvermögenskonten Posten2),Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1349,Ansprüche aus betrieblicher Alters- versorgung und Pensionsansprüche (Mitunternehmer)28),Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1350,Kautionen,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1351,– Restlaufzeit bis 1 Jahr,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1355,– Restlaufzeit größer 1 Jahr,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1360,Darlehen,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1361,– Restlaufzeit bis 1 Jahr,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1365,– Restlaufzeit größer 1 Jahr,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1369,Forderungen gegenüber Krankenkassen aus Aufwendungsaus- gleichsgesetz,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1370,Durchlaufende Posten,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1374,Fremdgeld,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1375,Agenturwarenabrechnung,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1376,Nachträglich abziehbare Vorsteuer nach § 15a Abs. 2 UStG,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1377,Zurückzuzahlende Vorsteuer nach § 15a Abs. 2 UStG,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1378,Ansprüche aus Rückdeckungsversi- cherungen,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1380,Vermögensgegenstände zur Erfüllung von Pensionsrückstellungen und ähnlichen Verpflichtungen zum langfristigen Verbleib,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1381,Vermögensgegenstände zur Saldierung mit Pensionsrückstellungen und ähnlichen Verpflichtungen zum langfristigen Verbleib nach § 246 Abs. 2 HGB,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1382,Vermögensgegenstände zur Erfüllung von mit der Altersversorgung vergleichbaren langfristigen Verpflichtungen,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1383,Vermögensgegenstände zur Saldierung mit der Altersversorgung ver- gleichbaren langfristigen Verpflichtungen nach § 246 Abs. 2 HGB,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1390,GmbH-Anteile zum kurzfristigen Verbleib,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1391,Forderungen gegen Arbeitsge- meinschaften,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1393,Genussrechte,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1394,Einzahlungsansprüche zu Neben- leistungen oder Zuzahlungen,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1395,Genossenschaftsanteile zum kurz- fristigen Verbleib,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1396,"Nachträglich abziehbare Vorsteuer Sonstige Vermönach § 15a Abs. 1 UStG, bewegliche gensgegenstände Wirtschaftsgüter oder sonstige",Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1397,"Zurückzuzahlende Vorsteuer nach Verbindlichkeiten § 15a Abs. 1 UStG, bewegliche Wirtschaftsgüter Sonstige Vermö-",Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1398,"Nachträglich abziehbare Vorsteuer gensgegenstände nach § 15a Abs. 1 UStG, unbewegliche Wirtschaftsgüter",Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1399,"Zurückzuzahlende Vorsteuer nach § 15a Abs. 1 UStG, unbewegliche Wirtschaftsgüter",Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1400,Abziehbare Vorsteuer,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1401,Abziehbare Vorsteuer 7 % Sonstige Vermö-,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1402,Abziehbare Vorsteuer aus innerge- gensgegenstände meinschaftlichem Erwerb oder sonstige,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1403,Abziehbare Vorsteuer 5 %11) Verbindlichkeiten,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1404,Abziehbare Vorsteuer aus innerge- meinschaftlichem Erwerb 19 %,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1405,Abziehbare Vorsteuer 16 %11),Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1406,Abziehbare Vorsteuer 19 %,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1407,Abziehbare Vorsteuer nach § 13b UStG 19 %,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1408,Abziehbare Vorsteuer nach § 13b UStG,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1409,Abziehbare Vorsteuer nach § 13b UStG 16 %11),Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1410,Aufzuteilende Vorsteuer,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1411,Aufzuteilende Vorsteuer 7 %,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1412,Aufzuteilende Vorsteuer aus inner- gemeinschaftlichem Erwerb,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1413,Aufzuteilende Vorsteuer aus inner- gemeinschaftlichem Erwerb 19 %,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1414,Aufzuteilende Vorsteuer 5 %11),Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1415,Aufzuteilende Vorsteuer 16 %11),Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1416,Aufzuteilende Vorsteuer 19 %,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1417,Aufzuteilende Vorsteuer nach §§ 13a und 13b UStG,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1418,Aufzuteilende Vorsteuer nach §§ 13a und 13b UStG 16 %11) Sonstige Ver-,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1419,Aufzuteilende Vorsteuer nach bindlichkeiten §§ 13a und 13b UStG 19 % S-Saldo,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1420,Forderungen aus Umsatzsteuer- Vorauszahlungen Sonstige Vermö-,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1422,Umsatzsteuerforderungen Vorjahr,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1425,Umsatzsteuerforderungen frühere Anteile an ver- Jahre bundenen Unternehmen,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1427,Forderungen aus entrichteten Verbrauchsteuern,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1431,Abziehbare Vorsteuer aus der Aus- lagerung von Gegenständen aus Sonstige Wertpaeinem Umsatzsteuerlager piere,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1432,Abziehbare Vorsteuer aus innerge- meinschaftlichem Erwerb von Neu- fahrzeugen von Lieferanten ohne USt-Identifikationsnummer,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1433,Entstandene Einfuhrumsatzsteuer,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1434,Vorsteuer in Folgeperiode/im Folgejahr abziehbar,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1435,"Forderungen aus Gewerbesteuer- überzahlungen 1 Bilanz- Pro verb Umlaufvermögenskonten Posten2) Absc zwe Kassenbestand, Bundesbankgut- haben, Guthaben bei Kreditinstituten und Schecks",Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1436,Vorsteuer aus Erwerb als letzter Abnehmer innerhalb eines Drei- ecksgeschäfts,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1440,Steuererstattungsansprüche gegenüber anderen Ländern,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1450,Körperschaftsteuerrückforderung,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1456,Forderungen an das Finanzamt aus abgeführtem Bauabzugsbetrag,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1457,Forderung gegenüber Bundes- agentur für Arbeit,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1460,Geldtransit,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1480,Gegenkonto Vorsteuer § 4 Abs. 3 EStG,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1481,Auflösung Vorsteuer aus Vorjahr § 4 Abs. 3 EStG,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1482,Vorsteuer aus Investitionen § 4 Abs. 3 EStG,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1483,Gegenkonto für Vorsteuer nach Durchschnittssätzen für § 4 Abs. 3 EStG,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1484,Vorsteuer nach allgemeinen Durch- schnittssätzen UStVA Kz. 63,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1486,"Verrechnungskonto für Gewinner- mittlung § 4 Abs. 3 EStG, nicht ergebniswirksam",Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1487,Wirtschaftsgüter des Umlaufvermögens nach § 4 Abs. 3 Satz 4 EStG,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1490,Verrechnungskonto Ist-Versteuerung,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1491,Neutralisierung ertragswirksamer Sachverhalte für § 4 Abs. 3 EStG,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1494,Forderungen gegen Gesellschaft/ Gesamthand28),Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1495,Verrechnungskonto erhaltene Anzahlungen bei Buchung über Debitorenkonto,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1498,Überleitungskonto Kostenstellen Wertpapiere,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1500,Anteile an verbundenen Unternehmen (Umlaufvermögen),Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1504,Anteile an herrschender oder mehrheitlich beteiligter Gesellschaft,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1510,Sonstige Wertpapiere,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1520,Finanzwechsel,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1525,Andere Wertpapiere mit unwesentlichen Wertschwankungen,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1530,Wertpapieranlagen im Rahmen der kurzfristigen Finanzdisposition Seite 5 2 Eigenkapitalkonten/,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1550,Schecks,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1600,Kasse,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1610,Nebenkasse 1,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1620,Nebenkasse 2,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1700,Bank (Postbank),Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1710,Bank (Postbank 1),Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1720,Bank (Postbank 2),Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1730,Bank (Postbank 3),Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1780,LZB-Guthaben,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1790,Bundesbankguthaben,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1800,Bank,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1810,Bank 1,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1820,Bank 2,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1830,Bank 3,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1840,Bank 4,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1850,Bank 5,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1890,Finanzmittelanlagen im Rahmen der kurzfristigen Finanzdisposition (nicht im Finanzmittelfonds enthal- ten),Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1895,Verbindlichkeiten gegenüber Kre- ditinstituten (nicht im Finanzmittelfonds enthalten) Abgrenzungsposten,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1900,Aktive Rechnungsabgrenzung,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1920,Als Aufwand berücksichtigte Zölle und Verbrauchsteuern auf Vorräte,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1930,Als Aufwand berücksichtigte Um- satzsteuer auf Anzahlungen,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1940,Damnum/Disagio,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
1950,Aktive latente Steuern 2 Bilanz- Programm- verbindung4 Eigenkapitalkonten/ Posten2) Abschluss-,Umlaufvermögen,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2000,Festkapital,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2001,Kapital (fester Anteil nur Einzel- unternehmen)22),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2010,Variables Kapital,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2011,"Kapital (variabler Anteil, nur Einzelunternehmen)22) Fremdkapital Vollhafter",Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2020,Gesellschafter-Darlehen,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2030,(zur freien Verfügung),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2050,Kommandit-Kapital,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2060,Verlustausgleichskonto,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2070,Gesellschafter-Darlehen,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2100,Privatentnahmen allgemein,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2101,Privatentnahmen allgemein (nur Einzelunternehmen)22),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2110,Privatentnahmen allgemein,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2111,Privatentnahmen allgemein (nur Einzelunternehmen)22),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2120,Privatentnahmen allgemein,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2121,Privatentnahmen allgemein (nur Einzelunternehmen)22),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2130,Unentgeltliche Wertabgaben,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2131,Unentgeltliche Wertabgaben (nur Einzelunternehmen)22),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2140,Unentgeltliche Wertabgaben,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2141,Unentgeltliche Wertabgaben (nur Einzelunternehmen)22),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2150,Privatsteuern,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2151,Privatsteuern (nur Einzelunternehmen)22),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2160,Privatsteuern,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2161,Privatsteuern (nur Einzelunternehmen)22),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2170,Privatsteuern,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2171,Privatsteuern (nur Einzelunternehmen)22),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2180,Privateinlagen,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2181,Privateinlagen (nur Einzelunternehmen)22),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2190,Privateinlagen,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2191,Privateinlagen (nur Einzelunternehmen)22),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2200,Sonderausgaben beschränkt abzugsfähig,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2201,Sonderausgaben beschränkt abzugsfähig (nur Einzelunterneh- men)22),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2210,Sonderausgaben beschränkt abzugsfähig,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2211,Sonderausgaben beschränkt abzugsfähig (nur Einzelunterneh- men)22),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2220,Sonderausgaben beschränkt abzugsfähig,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2221,Sonderausgaben beschränkt abzugsfähig (nur Einzelunterneh- men)22),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2230,Sonderausgaben unbeschränkt abzugsfähig,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2231,Sonderausgaben unbeschränkt abzugsfähig (nur Einzelunterneh- men)22),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2240,Sonderausgaben unbeschränkt abzugsfähig,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2241,Sonderausgaben unbeschränkt abzugsfähig (nur Einzelunterneh- men)22),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2250,"Zuwendungen, Spenden",Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2251,"Zuwendungen, Spenden (nur Einzelunternehmen)22)",Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2260,"Zuwendungen, Spenden",Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2261,"Zuwendungen, Spenden (nur Einzelunternehmen)22)",Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2270,"Zuwendungen, Spenden",Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2271,"Zuwendungen, Spenden (nur Einzelunternehmen)22)",Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2280,Außergewöhnliche Belastungen,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2281,Außergewöhnliche Belastungen (nur Einzelunternehmen)22),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2290,Außergewöhnliche Belastungen,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2291,Außergewöhnliche Belastungen (nur Einzelunternehmen)22),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2300,Grundstücksaufwand,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2301,Grundstücksaufwand (nur Einzel- unternehmen)22),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2309,"Grundstücksaufwand (Umsatz- steuerschlüssel möglich, nur Einzelunternehmen)10)22)",Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2310,Grundstücksaufwand,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2311,Grundstücksaufwand (nur Einzel- unternehmen)22),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2319,"Grundstücksaufwand (Umsatz- steuerschlüssel möglich, nur Einzelunternehmen)10)22)",Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2320,Grundstücksaufwand,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2321,"Grundstücksaufwand (nur Einzel- unternehmen)22) 2 Bilanz- Programm- verbindung4 igenkapitalkonten/ Posten2) Abschluss- remdkapitalkonten zweck4) rivatsteuern (TH), FK rivateinlagen (TH), FK K Gezeichnetes rivateinlagen (TH), FK Kapital K onderausgaben beschränkt bzugsfähig (TH), FK K K onderausgaben beschränkt bzugsfähig (TH), FK K onderausgaben beschränkt bzugsfähig (TH), FK onderausgaben unbeschränkt bzugsfähig (TH), FK Gezeichnetes K Kapital onderausgaben unbeschränkt Eigene Anteile K bzugsfähig (TH), FK Nicht eingeforderte aussteh- uwendungen, Spenden (TH), FK ende Einlagen uwendungen, Spenden (TH), FK uwendungen, Spenden (TH), FK Kapitalrücklage K K ußergewöhnliche Belastungen K TH), FK ußergewöhnliche Belastungen TH), FK K rundstücksaufwand (TH), FK K K rundstücksaufwand (TH), FK rundstücksaufwand (TH), FK Gesetzliche Rück- K lage rundstücksaufwand (TH), FK Rücklage für Anteile an einem rundstücksaufwand (TH), FK herrschenden oder mehrheitlich beteiligten Unter- rundstücksertrag (TH), FK nehmen K rundstücksertrag (TH), FK Satzungsmäßige K Rücklagen rundstücksertrag (TH), FK rundstücksertrag (TH), FK 2 Bilanz- P ve Eigenkapitalkonten/ Posten2) Ab",Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2960,Andere Gewinnrücklagen17),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2961,Andere Gewinnrücklagen aus dem Erwerb eigener Anteile17),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2962,Eigenkapitalanteil von Wertauf- holungen17),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2963,Gewinnrücklagen aus den Über- gangsvorschriften BilMoG17),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2964,Gewinnrücklagen aus den Über- Rückstellungen gangsvorschriften BilMoG (Zu- für Pensionen schreibung Sachanlagevermö- und ähnliche Ver- gen)17) pflichtungen,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2965,Gewinnrücklagen aus den Über- gangsvorschriften BilMoG (Zu- schreibung Finanzanlagevermö- gen)17) Rückstellungen,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2966,Gewinnrücklagen aus den Über- für Pensionen gangsvorschriften BilMoG (Auflö- und ähnliche Versung der Sonderposten mit pflichtungen oder Rücklageanteil)17) Aktiver Unter-,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2967,Latente Steuern (Gewinnrücklage Haben) aus erfolgsneutralen Ver- schiedsbetrag aus rechnungen17) der Vermögens-,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2968,Latente Steuern (Gewinnrücklage verrechnung Soll) aus erfolgsneutralen Ver- rechnungen17) Rückstellungen,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2969,Rechnungsabgrenzungsposten für Pensionen (Gewinnrücklage Soll) aus er- und ähnliche Ver- folgsneutralen Verrechnungen17) pflichtungen Gewinnvortrag/Verlustvortrag vor Verwendung Steuerrückstellun-,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2970,Gewinnvortrag vor Verwengen dung17),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2975,Gewinnvortrag vor Verwendung (mit Aufteilung für Kapitalkon- tenentwicklung) Passive latente,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2977,Verlustvortrag vor Verwendung (mit Aufteilung für Kapitalkon- Steuern tenentwicklung) Sonstige Rück-,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2978,Verlustvortrag vor Verwendung17) stellungen Sonderposten mit Rücklageanteil,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2980,Übrige andere Sonderposten,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2981,Steuerfreie Rücklagen nach § 6b EStG,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2982,Rücklage für Ersatzbeschaffung Sonstige Rück-,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
