account_number,account_name,family,source
315500,-3159 99 Seite 25 .- 3 d. Wareneingangs- und Bestandskonten .-,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
316000,Leistungen nach § 13b UStG mit Vorsteuerabzug21),Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
316500,Leistungen nach § 13b UStG ohne Vorsteuerabzug21),Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
317000,Fremdleistungen (Miet- und Pachtzinsen bewegliche Wirtschaftsgüter),Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
317500,Fremdleistungen (Miet- und Pachtzinsen unbewegliche Wirtschaftsgüter),Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
318000,Fremdleistungen (Entgelte für Rechte und Lizenzen) G 3185 00 Fremdleistungen (Vergütungen für die Überlassung von Wirtschaftsgütern - mit Sonderbe- triebseinnahme korrespondierend),Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
320000,Wareneingang,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
320001,Wareneingang Handelswaren,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
320100,Wareneingang,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
330000,Wareneingang 7 % Vorsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
330001,Wareneingang -3300 99 Handelswaren 7 % Vorsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
330100,Wareneingang -3309 99 7 % Vorsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
331000,-3346 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
334700,Wareneingang -3347 99 7 % Vorsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
334800,-3348 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
334900,Wareneingang ohne Vorsteuerabzug,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
340000,Wareneingang 19 % Vorsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
340001,Wareneingang -3400 99 Handelswaren 19 % Vorsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
340100,Wareneingang -3409 99 19 % Vorsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
341000,-3417 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
341800,Wareneingang -3418 99 19 % Vorsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
341900,-3419 99 U AV 3420 00 Innergemeinschaftlicher -3424 99 Erwerb 7 % Vorsteuer und 7 % Umsatzsteuer U AV 3425 00 Innergemeinschaftlicher -3429 99 Erwerb 19 % Vorsteuer und 19 % Umsatzsteuer U AV 3430 00 Innergemeinschaftlicher -3430 99 Erwerb ohne Vorsteuer und 7 % Umsatzsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
343100,"-3434 99 U AV 3435 00 Innergemeinschaftlicher -3435 99 Erwerb ohne Vorsteuer und 19 % Umsatzsteuer Eigenformular, Nachdruck – auch auszugsweis 3 Bilan Wareneingangs- und Bestandskonten Poste",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
343600,-3439 99 U AV 3440 00 Innergemeinschaftlicher -3440 99 Erwerb von Neufahrzeugen von Lieferanten ohne Umsatzsteuer- Identifikationsnummer 19 % Vorsteuer und 19 % Umsatzsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
344100,-3449 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
350000,-3504 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
350500,"Wareneingang -3509 99 5,5 % Vorsteuer",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
351000,-3539 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
354000,"Wareneingang zum -3549 99 Durchschnittssatz nach § 24 UStG 7,8 % Vorsteuer8) U AV 3550 00 Steuerfreier innerge- -3550 99 meinschaftlicher Erwerb",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
355100,Wareneingang im Drittland steuerbar U AV 3552 00 Erwerb 1. Abnehmer -3552 99 innerhalb eines Dreieckgeschäftes U AV 3553 00 Erwerb Waren als letzter -3553 99 Abnehmer innerhalb Dreiecksgeschäft 19 % Vorsteuer und 19 % Umsatzsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
355400,-3557 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
355800,Wareneingang im anderen EU-Land steuerbar,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
355900,"Steuerfreie Einfuhren U AV 3560 00 Waren aus einem -3560 99 Umsatzsteuerlager, § 13a UStG 7 % Vorsteuer und 7 % Umsatzsteuer",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
356100,"-3564 99 U AV 3565 00 Waren aus einem -3565 99 Umsatzsteuerlager, § 13a UStG 19 % Vorsteuer und 19 % Umsatzsteuer",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
356600,-3569 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
360000,Nicht abziehbare -3609 99 Vorsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
361000,Nicht abziehbare -3619 99 Vorsteuer 7 %,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
362000,-3629 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
365000,-3659 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
366000,Nicht abziehbare -3669 99 Vorsteuer 19 %,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
370000,Nachlässe,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
370100,"Nachlässe aus Einkauf Roh-, Hilfs- und Betriebsstoffe",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
371000,Nachlässe -3711 99 7 % Vorsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
371200,"-3713 99 Seite 26 gr.- 3 ind. Wareneingangs- und Bestandskonten hl.ck U S/AV 3743 00 Erhaltene Skonti aus -3743 99 Einkauf Roh-, Hilfs- und Betriebsstoffe aus steuerpflichtigem inner- gemeinschaftlichem Erwerb 7 % Vorsteuer und 7 % Umsatzsteuer",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
371400,"Nachlässe aus -3714 99 Einkauf Roh-, Hilfs- und Betriebsstoffe 7 % Vorsteuer",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
371500,"Nachlässe aus -3715 99 Einkauf Roh-, Hilfs- und Betriebsstoffe 19 % Vorsteuer",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
371600,"-3716 99 U AV 3717 00 Nachlässe aus -3717 99 Einkauf Roh-, Hilfs- und Betriebsstoffe, innergemeinschaftlicher Erwerb 7 % Vorsteuer und 7 % Umsatzsteuer U AV 3718 00 Nachlässe aus -3718 99 Einkauf Roh-, Hilfs- und Betriebsstoffe, innergemeinschaftlicher Erwerb 19 % Vorsteuer und 19 % Umsatzsteuer",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
371900,-3719 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
372000,Nachlässe -3721 99 19 % Vorsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
372200,-3723 99 U AV 3724 00 Nachlässe aus innerge- -3724 99 meinschaftlichem Erwerb 7 % Vorsteuer und 7 % Umsatzsteuer U AV 3725 00 Nachlässe aus innerge- -3725 99 meinschaftlichem Erwerb 19 % Vorsteuer und 19 % Umsatzsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
372600,-3729 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
373000,Erhaltene Skonti -3730 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
373100,Erhaltene Skonti -3731 99 7 % Vorsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
373200,-3732 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
373300,"Erhaltene Skonti aus -3733 99 Einkauf Roh-, Hilfs- und Betriebsstoffe",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
373400,"Erhaltene Skonti aus -3734 99 Einkauf Roh-, Hilfs- und Betriebsstoffe 7 % Vorsteuer",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
373500,-3735 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
373600,Erhaltene Skonti -3736 99 19 % Vorsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
373700,-3737 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
373800,"Erhaltene Skonti aus -3738 99 Einkauf Roh-, Hilfs- und Betriebsstoffe 19 % Vorsteuer",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
373900,"-3740 99 U S/AV 3741 00 Erhaltene Skonti aus -3741 99 Einkauf Roh-, Hilfs- und Betriebsstoffe aus steuerpflichtigem inner- gemeinschaftlichem Erwerb 19 % Vorsteuer und 19 % Umsatzsteuer",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
374200,"-3742 99 Eigenformular, Nachdruck – auch auszugswe 3 Bilan Wareneingangs- und Bestandskonten Poste",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
374400,"Erhaltene Skonti aus -3744 99 Einkauf Roh-, Hilfs- und Betriebsstoffe aus steuerpflichtigem inner- gemeinschaftlichem Erwerb",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
374500,Erhaltene Skonti aus -3745 99 steuerpflichtigem inner- gemeinschaftlichem Erwerb U S/AV 3746 00 Erhaltene Skonti aus -3746 99 steuerpflichtigem inner- gemeinschaftlichem Erwerb 7 % Vorsteuer und 7 % Umsatzsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
374700,-3747 99 U S/AV 3748 00 Erhaltene Skonti aus -3748 99 steuerpflichtigem inner- gemeinschaftlichem Erwerb 19 % Vorsteuer und 19 % Umsatzsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
374900,-3749 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
375000,Erhaltene Boni -3751 99 7 % Vorsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
375200,-3752 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
375300,"Erhaltene Boni aus Einkauf Roh-, Hilfs- und Betriebsstoffe",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
375400,"Erhaltene Boni aus -3754 99 Einkauf Roh-, Hilfs- und Betriebsstoffe 7 % Vorsteuer",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
375500,"Erhaltene Boni aus -3755 99 Einkauf Roh-, Hilfs- und Betriebsstoffe 19 % Vorsteuer",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
375600,-3759 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
376000,Erhaltene Boni -3761 99 19 % Vorsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
376200,-3768 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
376900,Erhaltene Boni,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
377000,Erhaltene Rabatte,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
378000,Erhaltene Rabatte -3781 99 7 % Vorsteuer,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
378200,-3782 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
378300,"Erhaltene Rabatte aus Einkauf Roh-, Hilfs- und Betriebsstoffe",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
378400,"Erhaltene Rabatte aus -3784 99 Einkauf Roh-, Hilfs- und Betriebsstoffe 7 % Vorsteuer",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
378500,"Erhaltene Rabatte aus -3785 99 Einkauf Roh-, Hilfs- und Betriebsstoffe 19 % Vorsteuer",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
378600,-3786 99 Seite 27 gr.- 3 ind. Wareneingangs- und Bestandskonten hl.ck,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
378700,"Erhaltene Skonti aus -3787 99 Einkauf Roh-, Hilfs- und Betriebsstoffe 9,0 % Vorsteuer11)",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
378800,Aufwendu -3789 99 für Roh-,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
379000,"Erhaltene Rabatte und Betr -3791 99 19 % Vorsteuer und für U AV 3792 00 Erhaltene Skonti aus Waren -3792 99 Erwerb Roh-, Hilfs- und Betriebsstoffe als letzter Abnehmer innerhalb Dreiecksgeschäft 19 % Vorsteuer und 19 % Umsatzsteuer U AV 3793 00 Erhaltene Skonti aus -3793 99 Erwerb Waren als letzter Abnehmer innerhalb Dreiecksgeschäft 19 % Vorsteuer und 19 % Umsatzsteuer",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
379400,"Erhaltene Skonti -3794 99 5,5 % Vorsteuer",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
379500,"Erhaltene Skonti -3795 99 9,0 % Vorsteuer11)",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
379600,-3797 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
379800,"Erhaltene Skonti aus -3798 99 Einkauf Roh-, Hilfs- und Betriebsstoffe 5,5 % Vorsteuer",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
379900,-3799 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
380000,Bezugsnebenkosten,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
380010,Frachten und andere Bezugskosten,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
380011,Transportversicherung,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
380012,Verpackungsmaterial,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
380100,Bezugsnebenkosten,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
383000,Leergut,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
383010,Paletten,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
383100,Leergut,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
385000,Zölle und Einfuhrabgaben,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
395000,Bestandsveränderungen -3954 99 Waren,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
395500,"Bestandsveränderungen -3959 99 Roh-, Hilfs- und Betriebsstoffe",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
396000,"Bestandsveränderungen -3969 99 Roh-, Hilfs- und Betriebsstoffe sowie bezogene Waren",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
397000,"Roh-, Hilfs- und -3970 09 Betriebsstoffe (Bestand)",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
397010,Lagervorhaltung Baugrundstoffe,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
397011,Lagervorhaltung Bauhilfs- und Baubetriebsstoffe,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
397012,Lagervorhaltung Vorhaltestoffe/ Verbaumaterial,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
397013,Lagervorhaltung Reparaturstoffe/ Ersatzteile,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
397090,Lagervorhaltung Sonstige Verbrauchsstoffe,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
397100,"Roh-, Hilfs- und -3979 99 Betriebsstoffe (Bestand)",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
398000,"Waren (Bestand) Eigenformular, Nachdruck – auch auszugswe 4 Bilanz-/G Betriebliche Aufwendungen Posten HG",Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
398001,Bestand Handelswaren -3980 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
398100,Waren (Bestand) -3989 99,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
399000,Verrechnete Stoffkosten -3999 99 (Gegenkonto zu 4000-99) Seite 28 4 Betriebliche Aufwendungen K 4129 70 Tantiemen Arbeitnehmer – gewerblich,Wareneingang und Bestandskonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
400000,"Aufwendungen für -4099 99 Roh-, Hilfs- und Betriebsstoffe und für bezogene Waren soziale Abga und Aufwendu",Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
410000,Löhne und Gehälter gen für Alte sorgung und,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
410010,Sonstige Löhne und Unterstützun Gehälter,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
410011,Weihnachtsgeld/Jah- ressonderzahlungen,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
410012,Ausbildungsvergütungen,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
410013,Urlaubsgeld,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
410070,Sonstige Löhne und Gehälter - gewerblich,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
410071,Weihnachtsgeld/Jah- ressonderzahlungen - gewerblich,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
410072,Ausbildungsvergütungen - gewerblich,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
410073,Urlaubsgeld - gewerblich,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
410100,Löhne und Gehälter,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
411000,Löhne,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
411070,Löhne - gewerblich,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
411071,Löhne für Bereitschafts-/ Stillstands- und Nacharbeitsstunden - gewerblich,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
411072,Mehrarbeits- und Erschwerniszuschläge - gewerblich,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
411073,Leistungsmehrlohn und Prämien - gewerblich,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
411074,Sonntags-/Feiertagslöhne (produktiv) - gewerblich,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
411075,Saison-Kug für witterungsbedingten Arbeitsausfall - gewerblich,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
411100,Löhne,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
412000,Gehälter,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
412010,Gehälter Techniker Sonstige bet und Kaufleute che Aufwendu,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
412070,Gehälter gen - gewerblich,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
412100,Gehälter,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
412400,Geschäftsführergehälter der GmbH- Gesellschafter soziale Abga,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
412500,Ehegattengehalt und Aufwendu,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
412570,Ehegattengehalt gen für Alte - gewerblich sorgung und K 4126 00 Tantiemen Unterstützun Gesellschafter- Geschäftsführer,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
412700,"Geschäftsführergehälter G 4128 00 Vergütungen an angestellte Mitunternehmer § 15 EStG (mit Sonder- betriebseinnahme korrespondierend) K 4129 00 Tantiemen Arbeitnehmer Eigenformular, Nachdruck – auch auszugsweise 4 Bilanz-/Gu Betriebliche Aufwendungen Posten HGB",Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
413000,Gesetzliche soziale Aufwendungen,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
413010,Umlage Entgeltfortzahlung (EFZ) und Mutterschaftsgeld (MSG),Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
413011,Gesetzliche soziale Aufwendungen Arbeitgeberanteil Kurzarbeitergeld (Kug),Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
413070,Gesetzliche soziale Aufwendungen - gewerblich,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
413071,Gesetzliche soziale Aufwendungen Arbeitgeberanteil Kurzarbeitergeld (Kug) - gewerblich,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
413072,Umlage Entgeltfortzahlung (EFZ) und Mutterschaftsgeld (MSG) - gewerblich,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
413073,Winterbeschäfti- gungs-Umlage - gewerblich,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
413100,Gesetzliche soziale Aufwendungen G 4137 00 Gesetzliche soziale Aufwendungen für Mitunternehmer § 15 EStG (mit Sonder- betriebseinnahme korrespondierend),Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
413800,Beiträge zur Berufsgenossenschaft,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
413870,Beiträge zur Berufsgenossenschaft - gewerblich,Betriebliche Aufwendungen,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
